"Location Properties"
"Location Name = QL-2"
"Location ID = 3f2f9a37-1390-4de3-b6b2-c01a3c6fd9e4"
"Latitude = 42.044536625074265 °"
"Longitude = -78.86912880472734 °"
""
"Report Properties"
"Start Time = 2025-05-07 09:59:11"
"Time Offset = -04:00:00"
"Duration = 00:11:06"
"Readings = 334"
""
"Instrument Properties"
"Device Model = Aqua TROLL 800"
"Device SN = 1155867"
""
""
"Date Time","Depth (m) (1147922)","Temperature (°C) (1155867)","Specific Conductivity (µS/cm) (1154450)","pH (pH) (1112266)","RDO Concentration (mg/L) (1147006)","RDO Saturation (%Sat) (1147006)","Chlorophyll-a Fluorescence (RFU) (1151543)","Turbidity (NTU) (1154355)","BGA-PC Fluorescence (RFU) (1142613)","pH mV (mV) (1112266)","ORP (mV) (1112266)","Latitude (°)","Longitude (°)","Marked"
"2025-05-07 10:03:23","2.79407","12.947664","39.23719","7.091325","10.319015","102.29317","0.03891654","2.769366","0.00058963476","-16.74119","285.39844","42.04459287997641","-78.86907812046344",""
"2025-05-07 10:03:25","2.8115983","12.94597","39.216682","7.090932","10.317598","102.27541","0.039045423","2.7693918","0.00040841877","-16.719105","285.46393","42.04459556243511","-78.8690770151944",""
"2025-05-07 10:03:27","2.8291264","12.944276","39.19618","7.0905385","10.316181","102.25765","0.039174307","2.7694178","0.00022720276","-16.697021","285.52945","42.04459615801596","-78.86906523401292",""
"2025-05-07 10:03:29","2.8354845","12.642463","39.14532","7.075739","10.255987","100.98092","0.019495806","4.767016","0.00018864324","-15.85277","286.8573","42.044596953060605","-78.86907090475604",""
"2025-05-07 10:03:31","2.8434565","12.630042","39.13425","7.0750923","10.253088","100.924194","0.018799359","4.8447585","8.867794E-05","-15.815939","286.92627","42.04459522057632","-78.86906359234816",""
"2025-05-07 10:03:33","2.8514283","12.617621","39.123177","7.074446","10.250189","100.86747","0.01810291","4.922501","0","-15.779107","286.99524","42.04459774183304","-78.86906847797667",""
"2025-05-07 10:03:35","2.8594003","12.605202","39.112106","7.0737996","10.247289","100.810745","0.017406464","5.000243","0","-15.742276","287.0642","42.04460025458053","-78.86906529401715",""
"2025-05-07 10:03:37","2.9200227","12.411455","38.906067","7.0694766","10.167442","99.58754","0.01617926","4.5773706","0","-15.490352","287.15775","42.04460032295874","-78.869066477942",""
"2025-05-07 10:03:39","2.922827","12.399037","38.89687","7.0690603","10.163354","99.51922","0.01581438","4.59356","0","-15.466417","287.1844","42.04460117274737","-78.86906392981862",""
"2025-05-07 10:03:41","2.925631","12.386619","38.88767","7.0686445","10.1592655","99.4509","0.015449503","4.6097503","0","-15.442483","287.211","42.04460021578787","-78.86906164892685",""
"2025-05-07 10:03:43","2.928435","12.374201","38.87847","7.0682282","10.155177","99.382576","0.015084626","4.62594","0","-15.418548","287.2376","42.04460241931316","-78.86905742156026",""
"2025-05-07 10:03:45","3.0101006","12.280462","39.008347","7.0731363","10.14088","99.03421","0.017306706","4.654986","0","-15.687331","286.23987","42.04460202732035","-78.86905393040917",""
"2025-05-07 10:03:47","3.0143876","12.273481","39.009766","7.0732446","10.138971","98.999825","0.017362181","4.650288","0","-15.69299","286.20404","42.044602198869676","-78.86905363120802",""
"2025-05-07 10:03:49","3.0186746","12.266501","39.011185","7.073353","10.137063","98.96543","0.017417656","4.6455903","0","-15.69865","286.16824","42.044602198869676","-78.86905363120802",""
"2025-05-07 10:03:51","3.0229616","12.259521","39.012604","7.073461","10.135155","98.931046","0.017473133","4.6408925","0","-15.704309","286.13242","42.044602198869676","-78.86905363120802",""
"2025-05-07 10:03:53","3.0216773","12.175148","38.849396","7.0569344","10.097885","98.37975","0.015304009","5.0584793","0","-14.778006","287.33554","42.044602198869654","-78.86905363120808",""
"2025-05-07 10:03:55","3.0229676","12.17018","38.844967","7.0563593","10.096145","98.351715","0.015249405","5.0756264","0","-14.745649","287.36713","42.04460219886968","-78.86905363120802",""
"2025-05-07 10:03:57","3.024258","12.165213","38.84054","7.0557837","10.094405","98.32367","0.015194801","5.0927734","0","-14.713292","287.3987","42.044602198869676","-78.86905363120802",""
"2025-05-07 10:03:59","3.0255482","12.160245","38.836117","7.0552087","10.092665","98.29563","0.015140197","5.109921","0","-14.680935","287.43033","42.044602198869676","-78.86905363120802",""
"2025-05-07 10:04:01","3.0357594","12.117425","38.66827","7.0428042","10.101442","98.27935","0.017950194","4.4380293","0","-13.987076","288.169","42.044602198869676","-78.86905363120802",""
"2025-05-07 10:04:03","3.0361614","12.114313","38.65894","7.0420437","10.101167","98.26946","0.01802589","4.418188","0","-13.944512","288.21777","42.044602198869676","-78.86905363120802",""
"2025-05-07 10:04:05","3.0365632","12.1112","38.649612","7.0412836","10.10089","98.259575","0.018101588","4.3983474","0","-13.901949","288.26654","42.04460219886968","-78.86905363120802",""
"2025-05-07 10:04:07","3.0369651","12.1080885","38.64028","7.040523","10.100614","98.24969","0.018177286","4.378506","0","-13.8593855","288.3153","42.04460219886968","-78.86905363120802",""
"2025-05-07 10:04:09","3.0373669","12.104977","38.630955","7.039763","10.100337","98.2398","0.018252984","4.3586655","0","-13.816822","288.36407","42.04460144876312","-78.86904369344464",""
"2025-05-07 10:04:11","3.0659342","12.04756","38.541756","7.0403905","10.090359","98.01641","0.018092424","3.5207305","0","-13.8490505","288.51596","42.04460144822313","-78.86904369291065",""
"2025-05-07 10:04:13","3.0672092","12.044568","38.535385","7.040192","10.090102","98.00721","0.018133326","3.4774606","0","-13.837847","288.53506","42.04460144822311","-78.86904369291064",""
"2025-05-07 10:04:15","3.068484","12.041576","38.52901","7.0399942","10.089847","97.99801","0.018174227","3.4341905","0","-13.826643","288.55417","42.0446028848497","-78.8690501015323",""
"2025-05-07 10:04:17","3.0697591","12.038586","38.52264","7.039796","10.089591","97.98881","0.018215131","3.3909206","0","-13.815439","288.57327","42.04460338951685","-78.86905040711468",""
"2025-05-07 10:04:19","3.0704122","11.981","38.529213","7.0256715","10.096995","97.92959","0.020002907","3.927539","0","-13.025504","289.3587","42.044603389525996","-78.86905040712023",""
"2025-05-07 10:04:21","3.0709116","11.977773","38.52782","7.0251203","10.097112","97.92344","0.020070871","3.9342191","0","-12.994618","289.39255","42.04460327622194","-78.86905914298401",""
"2025-05-07 10:04:23","3.0714111","11.9745455","38.526424","7.024569","10.097229","97.9173","0.020138836","3.940899","0","-12.963733","289.4264","42.04460375504917","-78.86906356941161",""
"2025-05-07 10:04:25","3.0719106","11.971318","38.525032","7.024018","10.097346","97.911156","0.0202068","3.9475787","0","-12.932847","289.46024","42.04459981202234","-78.86906240280399",""
"2025-05-07 10:04:27","3.3839555","11.885506","38.03077","6.986816","10.055449","97.31508","0.017426372","4.3397145","0","-10.856384","291.50955","42.044599912560905","-78.8690648253472",""
"2025-05-07 10:04:29","3.3960767","11.881191","38.011627","6.985139","10.053944","97.29088","0.01734873","4.3630795","0","-10.7627535","291.60217","42.04459974999809","-78.86906519137091",""
"2025-05-07 10:04:31","3.4081976","11.876878","37.99248","6.9834623","10.052439","97.266685","0.017271087","4.386444","0","-10.669123","291.6948","42.0445997496462","-78.8690651921632",""
"2025-05-07 10:04:33","3.4203186","11.872563","37.97334","6.9817853","10.050934","97.242485","0.017193442","4.409809","0","-10.575491","291.7874","42.04459325142743","-78.8690743453102",""
"2025-05-07 10:04:35","3.4434881","11.751551","37.90088","6.990319","10.05256","96.978584","0.016641686","3.2998176","0","-11.046225","291.25568","42.04459249901426","-78.86907726899604",""
"2025-05-07 10:04:37","3.449446","11.745365","37.890026","6.990049","10.051948","96.958496","0.016575698","3.2624488","0","-11.030936","291.26816","42.04459574113596","-78.8690818796915",""
"2025-05-07 10:04:39","3.4554038","11.73918","37.879173","6.989779","10.051335","96.9384","0.016509708","3.2250798","0","-11.015649","291.28064","42.04459574580601","-78.86908188961262",""
"2025-05-07 10:04:41","3.4613614","11.732994","37.86832","6.989509","10.050723","96.91831","0.01644372","3.187711","0","-11.000361","291.29315","42.04459574581598","-78.86908188963382",""
"2025-05-07 10:04:43","3.4695203","11.614132","38.466717","7.000726","10.058118","96.72731","0.018610569","3.4122674","0","-11.620095","290.38745","42.044593279918544","-78.86908787858175",""
"2025-05-07 10:04:45","3.4702494","11.6074295","38.48918","7.001304","10.0584345","96.71538","0.018687423","3.4031398","0","-11.652001","290.34323","42.04459462037988","-78.86909055534696",""
"2025-05-07 10:04:47","3.4709785","11.600728","38.511646","7.0018816","10.058751","96.70344","0.018764278","3.3940122","0","-11.6839075","290.299","42.04459462898916","-78.86909056379248",""
"2025-05-07 10:04:49","3.4717076","11.594026","38.53411","7.0024595","10.059069","96.6915","0.018841133","3.3848844","0","-11.715814","290.2548","42.044591826092436","-78.86909544354363",""
"2025-05-07 10:04:51","3.472437","11.587324","38.556572","7.0030375","10.059385","96.67956","0.018917987","3.3757567","0","-11.74772","290.21057","42.044591999290546","-78.86909405763024",""
"2025-05-07 10:04:53","3.547065","11.518892","37.588833","6.972904","10.068386","96.61951","0.02010268","3.8111463","0","-10.068243","291.21887","42.04459199929728","-78.86909405757638",""
"2025-05-07 10:04:55","3.5501032","11.514158","37.562057","6.971947","10.068853","96.61371","0.020184413","3.8309855","0","-10.01481","291.24173","42.04459199929727","-78.86909405757638",""
"2025-05-07 10:04:57","3.553141","11.509424","37.53528","6.97099","10.06932","96.60792","0.020266145","3.8508248","0","-9.961375","291.26462","42.04459199929728","-78.86909405757638",""
"2025-05-07 10:04:59","3.5561793","11.50469","37.5085","6.9700336","10.069786","96.60212","0.02034788","3.8706641","0","-9.907942","291.28748","42.04459199929728","-78.86909405757638",""
"2025-05-07 10:05:01","3.5505137","11.451983","37.431976","6.982855","10.056131","96.35428","0.017199468","4.1281486","0","-10.619363","290.5834","42.04459199929728","-78.86909405757638",""
"2025-05-07 10:05:03","3.5515225","11.448701","37.413723","6.982872","10.055757","96.34349","0.017098518","4.1449656","0","-10.620193","290.57172","42.044591999297275","-78.86909405757638",""
"2025-05-07 10:05:05","3.5525312","11.445418","37.39547","6.982889","10.055381","96.332695","0.016997566","4.1617827","0","-10.621022","290.56003","42.04459199929728","-78.86909405757639",""
"2025-05-07 10:05:07","3.5535398","11.442136","37.377213","6.982907","10.055006","96.3219","0.016896615","4.1786","0","-10.621852","290.54834","42.04459199929728","-78.86909405757638",""
"2025-05-07 10:05:09","3.5987082","11.401212","37.297276","6.975046","10.053661","96.22254","0.019652748","3.1325927","0","-10.183136","290.61258","42.044591999297296","-78.86909405757639",""
"2025-05-07 10:05:11","3.6004162","11.398687","37.29264","6.974938","10.053392","96.21454","0.01971012","3.096226","0","-10.177032","290.6038","42.044591999297296","-78.86909405757639",""
"2025-05-07 10:05:13","3.602124","11.396163","37.288002","6.9748297","10.053123","96.20653","0.01976749","3.059859","0","-10.17093","290.595","42.04459199929729","-78.86909405757638",""
"2025-05-07 10:05:15","3.6038318","11.393639","37.283363","6.974722","10.052855","96.19852","0.019824859","3.023492","0","-10.164826","290.5862","42.04459199929728","-78.86909405757638",""
"2025-05-07 10:05:17","3.6054182","11.359914","37.253105","6.949695","10.033845","95.94282","0.015619803","3.6158643","0","-8.771836","292.26215","42.044591999297275","-78.86909405757638",""
"2025-05-07 10:05:19","3.606233","11.357891","37.25039","6.948583","10.033075","95.93108","0.01549937","3.6221433","0","-8.709946","292.32886","42.04459199929728","-78.86909405757638",""
"2025-05-07 10:05:21","3.6070478","11.355868","37.247673","6.9474716","10.032307","95.91935","0.015378937","3.6284223","0","-8.648055","292.39557","42.04459199929728","-78.86909405757638",""
"2025-05-07 10:05:23","3.6078625","11.353847","37.244957","6.94636","10.031537","95.90761","0.015258504","3.6347013","0","-8.586164","292.4623","42.044591999297275","-78.86909405757638",""
"2025-05-07 10:05:25","3.6086771","11.351824","37.24224","6.9452486","10.030768","95.895874","0.015138071","3.6409802","0","-8.524274","292.52902","42.04459199929728","-78.86909405757638",""
"2025-05-07 10:05:27","3.768062","11.334994","37.322685","6.9373617","10.025658","95.80633","0.020005284","3.9056642","0","-8.085217","292.95047","42.044599501536204","-78.86908686823439",""
"2025-05-07 10:05:29","3.774204","11.333737","37.32516","6.9366307","10.025135","95.79844","0.020120924","3.9251165","0","-8.044525","292.99503","42.04460429693658","-78.86908298277734",""
"2025-05-07 10:05:31","3.7803462","11.3324795","37.327633","6.9358993","10.024613","95.79055","0.020236567","3.944569","0","-8.003833","293.03958","42.04460476700373","-78.86908404956799",""
"2025-05-07 10:05:33","3.786488","11.331223","37.33011","6.9351683","10.024092","95.78266","0.020352207","3.9640214","0","-7.96314","293.08414","42.04460491024314","-78.86908070234092",""
"2025-05-07 10:05:35","4.1039214","11.21012","36.952232","6.900792","9.996576","95.25575","0.01785458","3.9455276","0","-6.049143","294.83154","42.04460446332997","-78.86908027610505",""
"2025-05-07 10:05:37","4.1187057","11.205167","36.93905","6.899323","9.995423","95.23387","0.017836716","3.9492986","0","-5.967337","294.9068","42.04460446332997","-78.86908027610505",""
"2025-05-07 10:05:39","4.13349","11.200213","36.92586","6.897854","9.994269","95.21198","0.017818851","3.9530694","0","-5.885532","294.98203","42.04460446332997","-78.86908027610505",""
"2025-05-07 10:05:41","4.148274","11.195259","36.912678","6.8963842","9.993116","95.1901","0.017800989","3.9568405","0","-5.8037267","295.05728","42.04460446332999","-78.86908027610507",""
"2025-05-07 10:05:43","4.159124","11.153124","36.97898","6.91396","9.997952","95.14017","0.013521936","5.061452","0","-6.7795405","294.22885","42.04460446332997","-78.86908027610504",""
"2025-05-07 10:05:45","4.164808","11.149501","36.975464","6.91407","9.9976845","95.12953","0.013317391","5.1043744","0","-6.7855725","294.22592","42.044604463329975","-78.86908027610505",""
"2025-05-07 10:05:47","4.170491","11.145877","36.97195","6.9141803","9.997416","95.1189","0.013112847","5.1472974","0","-6.791604","294.223","42.044604463329975","-78.86908027610505",""
"2025-05-07 10:05:49","4.176175","11.142254","36.968433","6.9142904","9.997147","95.10826","0.012908302","5.19022","0","-6.7976356","294.22003","42.044604463329975","-78.86908027610505",""
"2025-05-07 10:05:51","4.203332","11.115565","36.971443","6.924524","9.995215","95.03366","0.011847448","4.4679103","0","-7.365622","293.45633","42.04460446332997","-78.86908027610504",""
"2025-05-07 10:05:53","4.204735","11.113785","36.972515","6.9251924","9.995208","95.02971","0.011736379","4.458129","0","-7.4027276","293.414","42.044604463329975","-78.86908027610505",""
"2025-05-07 10:05:55","4.2061377","11.112005","36.973587","6.925861","9.995199","95.02576","0.01162531","4.4483476","0","-7.4398327","293.37164","42.04460446332997","-78.86908027610504",""
"2025-05-07 10:05:57","4.2075405","11.110225","36.97466","6.9265294","9.995192","95.021805","0.011514242","4.438566","0","-7.4769382","293.3293","42.04460173654911","-78.86907511985443",""
"2025-05-07 10:05:59","4.2343173","11.083613","37.068333","6.913906","9.985802","94.86914","0.013728268","4.135078","0","-6.774895","294.36954","42.04460174552489","-78.86907510183198",""
"2025-05-07 10:06:01","4.2358747","11.082101","37.072025","6.9135695","9.985396","94.8618","0.01379704","4.111848","0","-6.756155","294.3985","42.0446017364435","-78.86907511965337",""
"2025-05-07 10:06:03","4.237432","11.080587","37.075718","6.913233","9.984991","94.85446","0.013865811","4.0886183","0","-6.737415","294.42746","42.04460173644314","-78.86907511965406",""
"2025-05-07 10:06:05","4.2389894","11.079075","37.079407","6.912896","9.984585","94.84712","0.0139345825","4.0653887","0","-6.7186747","294.45642","42.04460173644314","-78.86907511965404",""
"2025-05-07 10:06:07","4.2405467","11.077561","37.0831","6.9125595","9.9841795","94.83978","0.014003354","4.042159","0","-6.6999345","294.4854","42.04460173644314","-78.86907511965406",""
"2025-05-07 10:06:09","4.3993883","11.053636","37.17658","6.9113173","9.972503","94.68079","0.012020364","4.4617553","0","-6.6303782","293.95","42.04460173644315","-78.86907511965406",""
"2025-05-07 10:06:11","4.405944","11.052242","37.18177","6.911062","9.971894","94.67204","0.011981205","4.47239","0","-6.6161265","293.94684","42.044603258038755","-78.86906628131612",""
"2025-05-07 10:06:13","4.4124994","11.050849","37.186966","6.9108057","9.971287","94.66329","0.011942047","4.483025","0","-6.601875","293.94366","42.044603895572315","-78.86906866207569",""
"2025-05-07 10:06:15","4.419055","11.049456","37.192158","6.9105496","9.970678","94.65453","0.011902887","4.4936604","0","-6.587623","293.9405","42.04460389944082","-78.86906867757072",""
"2025-05-07 10:06:17","4.6160536","11.012924","38.207066","6.869099","9.959663","94.46655","0.01127942","3.5791547","0","-4.284449","297.0212","42.04460348226465","-78.86906761120925",""
"2025-05-07 10:06:19","4.626282","11.011092","38.247738","6.867476","9.959038","94.45654","0.011224292","3.5503767","0","-4.1942596","297.1316","42.04460354647561","-78.86906941686368",""
"2025-05-07 10:06:21","4.636511","11.00926","38.288414","6.865853","9.958413","94.44654","0.0111691635","3.5215983","0","-4.1040707","297.24197","42.04460367772788","-78.86906939029258",""
"2025-05-07 10:06:23","4.6467395","11.007428","38.32909","6.86423","9.957788","94.43653","0.011114036","3.4928203","0","-4.0138817","297.35236","42.04460367773298","-78.86906939029154",""
"2025-05-07 10:06:25","4.7158666","10.969938","39.11493","6.8734593","9.909874","93.897156","0.012878056","3.1584635","0","-4.5259123","297.28265","42.044603677732994","-78.86906939029156",""
"2025-05-07 10:06:27","4.721882","10.96786","39.162144","6.8731356","9.907822","93.87297","0.0129358545","3.1306887","0","-4.5079007","297.33026","42.04460367773299","-78.86906939029157",""
"2025-05-07 10:06:29","4.7278976","10.965782","39.20936","6.872812","9.905769","93.84879","0.012993653","3.1029136","0","-4.489889","297.3779","42.04460367773299","-78.86906939029156",""
"2025-05-07 10:06:31","4.7339134","10.963704","39.256573","6.8724885","9.903717","93.82461","0.013051452","3.0751388","0","-4.4718776","297.42554","42.044603677732994","-78.86906939029156",""
"2025-05-07 10:06:33","4.748136","10.938466","39.26797","6.88607","9.874288","93.49268","0.015552474","3.5689342","0","-5.225646","296.05304","42.044601559548276","-78.8690624225314",""
"2025-05-07 10:06:35","4.749945","10.936847","39.281727","6.8867335","9.872347","93.47079","0.01567819","3.5824513","0","-5.262468","295.99948","42.04460154626138","-78.86906237882422",""
"2025-05-07 10:06:37","4.7517543","10.935226","39.29548","6.887397","9.870406","93.44888","0.015803907","3.5959687","0","-5.299289","295.94592","42.04460192100052","-78.86906072057371",""
"2025-05-07 10:06:39","4.753564","10.933606","39.309235","6.8880606","9.868466","93.42698","0.015929623","3.6094859","0","-5.336111","295.8924","42.04460192101507","-78.86906072050927",""
"2025-05-07 10:06:41","4.792289","10.917105","39.33664","6.8962755","9.837405","93.10132","0.012533557","2.8351727","0","-5.791951","294.89322","42.04460192101508","-78.86906072050927",""
"2025-05-07 10:06:43","4.7941017","10.91603","39.33829","6.896813","9.8356905","93.08294","0.012440437","2.812379","0","-5.8217897","294.83218","42.04460192101507","-78.86906072050927",""
"2025-05-07 10:06:45","4.795914","10.914954","39.339943","6.897351","9.833977","93.06457","0.012347317","2.7895849","0","-5.851629","294.77118","42.04460192101508","-78.86906072050927",""
"2025-05-07 10:06:47","4.797727","10.913879","39.34159","6.8978887","9.832262","93.04619","0.012254198","2.7667909","0","-5.8814673","294.71014","42.04460192101508","-78.86906072050924",""
"2025-05-07 10:06:49","4.79954","10.912804","39.343243","6.898426","9.830547","93.02781","0.012161079","2.7439969","0","-5.9113064","294.64914","42.04460192101509","-78.86906072050938",""
"2025-05-07 10:06:51","4.794977","10.901544","39.41768","6.907433","9.82343","92.93024","0.031732064","3.9411914","0.0015659307","-6.411156","293.1794","42.04460192101508","-78.86906072050927",""
"2025-05-07 10:06:53","4.795486","10.900811","39.421116","6.907926","9.822603","92.92068","0.03242153","3.9738145","0.0016256025","-6.438501","293.10553","42.04460192101507","-78.86906072050927",""
"2025-05-07 10:06:55","4.7959943","10.90008","39.424553","6.9084187","9.821776","92.91112","0.033110995","4.0064373","0.0016852744","-6.4658456","293.03165","42.044605253744365","-78.8690635202777",""
"2025-05-07 10:06:57","4.7965026","10.899347","39.427986","6.908911","9.82095","92.90155","0.03380046","4.0390606","0.0017449462","-6.4931903","292.95776","42.04460732771997","-78.86906603017198",""
"2025-05-07 10:06:59","4.846928","10.900603","39.54074","6.9074435","9.802283","92.73175","0.01869412","3.1264462","0.00019351076","-6.4117146","293.95987","42.04461305340428","-78.86906843096419",""
"2025-05-07 10:07:01","4.848832","10.900447","39.546326","6.9075446","9.801414","92.72325","0.018429143","3.1103435","0.00015925645","-6.4173217","293.9733","42.04461305340428","-78.86906843096419",""
"2025-05-07 10:07:03","4.850736","10.90029","39.551914","6.9076457","9.800545","92.71475","0.018164167","3.0942407","0.00012500215","-6.422929","293.98672","42.04461305340428","-78.86906843096419",""
"2025-05-07 10:07:05","4.85264","10.900133","39.557503","6.9077463","9.799675","92.70625","0.017899191","3.0781379","9.074783E-05","-6.428536","294.00015","42.04461305340428","-78.86906843096419",""
"2025-05-07 10:07:07","4.906514","10.850286","40.371456","6.8821144","9.788075","92.48374","0.020186942","2.999101","6.0277787E-05","-5.0045247","295.09595","42.04461305340427","-78.86906843096419",""
"2025-05-07 10:07:09","4.909444","10.848352","40.40506","6.881099","9.787307","92.47215","0.02003917","2.9815457","3.463723E-05","-4.948103","295.1539","42.044613053404255","-78.8690684309642",""
"2025-05-07 10:07:11","4.912373","10.846419","40.43866","6.8800836","9.786538","92.46057","0.019891396","2.9639907","8.99667E-06","-4.891681","295.21188","42.04461096350477","-78.86908790649254",""
"2025-05-07 10:07:13","4.9153023","10.844486","40.47226","6.879068","9.785769","92.44899","0.019743623","2.9464355","0","-4.8352594","295.26984","42.04461096388735","-78.86908790292735",""
"2025-05-07 10:07:15","5.395141","10.761164","41.65709","6.878169","9.796236","92.37175","0.017288761","2.0370467","0","-4.783995","296.57477","42.04461096438375","-78.86908789830058",""
"2025-05-07 10:07:17","5.414717","10.757102","41.71659","6.877716","9.796446","92.36501","0.017230168","2.0003238","0","-4.7587676","296.6435","42.044610964383786","-78.86908789830082",""
"2025-05-07 10:07:19","5.4342933","10.75304","41.776096","6.877263","9.796656","92.358284","0.017171573","1.9636009","0","-4.73354","296.71222","42.044610964402835","-78.8690878981236",""
"2025-05-07 10:07:21","5.453869","10.748978","41.8356","6.87681","9.796865","92.351555","0.017112978","1.926878","0","-4.708313","296.78094","42.04461096440302","-78.86908789812178",""
"2025-05-07 10:07:23","5.473445","10.744916","41.895107","6.8763566","9.797074","92.344826","0.017054385","1.8901551","0","-4.6830854","296.84967","42.04461096440326","-78.86908789811956",""
"2025-05-07 10:07:25","5.4653873","10.614147","42.218487","6.909484","9.815659","92.2432","0.014875768","2.0688891","0","-6.518285","294.82523","42.04461096440342","-78.86908789811812",""
"2025-05-07 10:07:27","5.473233","10.607758","42.25136","6.9107018","9.816526","92.237854","0.014751206","2.0600858","0","-6.5857296","294.7717","42.04461096440356","-78.86908789811686",""
"2025-05-07 10:07:29","5.481079","10.601367","42.284237","6.91192","9.817393","92.232506","0.014626645","2.0512824","0","-6.6531744","294.71814","42.0446109644037","-78.86908789811558",""
"2025-05-07 10:07:31","5.4889245","10.594976","42.317112","6.913138","9.81826","92.22716","0.014502083","2.0424788","0","-6.720619","294.6646","42.04461096440396","-78.86908789811318",""
"2025-05-07 10:07:33","5.617011","10.540686","42.44358","6.9182734","9.811934","92.04835","0.011805194","2.4730947","0","-7.004066","293.5451","42.04461096440425","-78.86908789811054",""
"2025-05-07 10:07:35","5.6222034","10.5364","42.454906","6.918996","9.8119955","92.03968","0.011665207","2.4918058","0","-7.0440516","293.47076","42.04461096440439","-78.86908789810919",""
"2025-05-07 10:07:37","5.627396","10.532114","42.466236","6.9197183","9.812056","92.03101","0.01152522","2.510517","0","-7.0840373","293.39642","42.044610964404455","-78.86908789810852",""
"2025-05-07 10:07:39","5.6325884","10.527827","42.477566","6.920441","9.812117","92.02235","0.011385234","2.529228","0","-7.124023","293.32208","42.04460238657255","-78.86910864634457",""
"2025-05-07 10:07:41","5.7001467","10.427333","42.72324","6.9317164","9.817051","91.85224","0.012550442","1.5130236","0","-7.746454","293.09293","42.04460201282852","-78.86911042457265",""
"2025-05-07 10:07:43","5.705004","10.422449","42.735382","6.9322553","9.817152","91.842636","0.012549634","1.4804437","0","-7.776199","293.06503","42.044600349324774","-78.86911147586363",""
"2025-05-07 10:07:45","5.7098618","10.417564","42.74752","6.932794","9.817253","91.83302","0.012548827","1.4478639","0","-7.805944","293.03714","42.04460366414066","-78.86911057794396",""
"2025-05-07 10:07:47","5.7147193","10.412681","42.759663","6.933333","9.817353","91.82342","0.01254802","1.4152842","0","-7.835689","293.00928","42.04460374816628","-78.86911031605779",""
"2025-05-07 10:07:49","5.8531547","10.356679","42.78678","6.9418755","9.82673","91.786385","0.012043833","1.4823352","0","-8.307503","293.0942","42.04460374816628","-78.86911031605779",""
"2025-05-07 10:07:51","5.8597183","10.352796","42.792004","6.942403","9.827178","91.78206","0.012041543","1.468544","0","-8.336634","293.09283","42.044603749379846","-78.86911031363525",""
"2025-05-07 10:07:53","5.8662825","10.348911","42.797226","6.9429307","9.827625","91.777725","0.012039253","1.4547529","0","-8.365764","293.09146","42.04460374877185","-78.86911031484894",""
"2025-05-07 10:07:55","5.872846","10.345028","42.802452","6.943458","9.8280735","91.77339","0.0120369615","1.4409617","0","-8.394894","293.0901","42.04460374847","-78.8691103154515",""
"2025-05-07 10:07:57","5.873394","10.297736","42.839462","6.945594","9.819","91.58282","0.016000316","1.423838","0","-8.511838","292.31213","42.0446037484417","-78.86911031550797",""
"2025-05-07 10:07:59","5.8757033","10.2949295","42.84145","6.945821","9.818794","91.57462","0.016148008","1.4240805","0","-8.524309","292.2826","42.044603748325756","-78.86911031573943",""
"2025-05-07 10:08:01","5.8780127","10.292122","42.84344","6.9460473","9.818589","91.56644","0.016295703","1.424323","0","-8.53678","292.25302","42.0446037482595","-78.86911031587171",""
"2025-05-07 10:08:03","5.880322","10.289314","42.845432","6.946274","9.818383","91.55825","0.016443396","1.4245654","0","-8.549252","292.22348","42.04459307306526","-78.86909152635532",""
"2025-05-07 10:08:05","5.8826313","10.286508","42.84742","6.9465003","9.818178","91.550064","0.01659109","1.424808","0","-8.561723","292.1939","42.04459578298071","-78.8690901929746",""
"2025-05-07 10:08:07","5.8795867","10.268749","42.870174","6.9416804","9.832541","91.64669","0.015661966","1.3862646","0","-8.294161","292.892","42.04459578298071","-78.8690901929746",""
"2025-05-07 10:08:09","5.8795767","10.267217","42.871727","6.941541","9.832937","91.64705","0.015694361","1.3843976","0","-8.286399","292.90518","42.04459578298071","-78.8690901929746",""
"2025-05-07 10:08:11","5.8795667","10.265683","42.87328","6.941402","9.833334","91.64741","0.015726756","1.3825306","0","-8.278637","292.91837","42.04459578298071","-78.8690901929746",""
"2025-05-07 10:08:13","5.8795567","10.26415","42.874832","6.9412622","9.83373","91.64776","0.015759153","1.3806636","0","-8.270876","292.93155","42.0445958619586","-78.86909036997389",""
"2025-05-07 10:08:15","5.9990525","10.228227","42.894318","6.9434547","9.817327","91.41944","0.014696683","1.6655239","0","-8.391255","292.49185","42.04459585617886","-78.86909035702078",""
"2025-05-07 10:08:17","6.003646","10.226501","42.895477","6.9434657","9.816924","91.41206","0.014643793","1.6758577","0","-8.391818","292.48566","42.04459585089188","-78.86909034517197",""
"2025-05-07 10:08:19","6.0082397","10.224775","42.896633","6.9434767","9.816522","91.404686","0.014590904","1.6861916","0","-8.392381","292.47943","42.044595846841666","-78.86909033609496",""
"2025-05-07 10:08:21","6.012833","10.22305","42.897793","6.9434876","9.816119","91.3973","0.014538014","1.6965253","0","-8.392943","292.47324","42.044595842786","-78.8690903270057",""
"2025-05-07 10:08:23","6.0362124","10.203588","42.89539","6.9480653","9.813234","91.326996","0.019581862","1.4367193","0","-8.645904","292.7061","42.04459581715838","-78.869090269571",""
