"Location Properties"
"Location Name = LT2"
"Location ID = 731683c1-f50f-401e-8516-0e9234fe7550"
"Latitude = 41.260929701342796 °"
"Longitude = -74.09578356657856 °"
""
"Report Properties"
"Start Time = 2025-09-16 15:08:19"
"Time Offset = -04:00:00"
"Duration = 00:12:50"
"Readings = 386"
""
"Instrument Properties"
"Device Model = Aqua TROLL 800"
"Device SN = 1155867"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 1153542"
""
""
"Date Time","Specific Conductivity (µS/cm) (1154450)","RDO Concentration (mg/L) (1147006)","RDO Saturation (%Sat) (1147006)","BGA-PC Fluorescence (RFU) (1142613)","Chlorophyll-a Fluorescence (RFU) (1151543)","pH (pH) (1112266)","pH mV (mV) (1112266)","ORP (mV) (1112266)","Turbidity (NTU) (1154355)","Temperature (°C) (1155867)","Barometric Pressure (mm Hg) (1155867)","Pressure (psi) (1147922)","Depth (m) (1147922)","External Voltage (V) (1155867)","Battery Capacity (%) (1155867)","Barometric Pressure (mbar) (1153542)","Temperature (°C) (1153542)","Latitude (°)","Longitude (°)","Marked"
"2025-09-16 15:08:39","85.767525","8.7332735","103.40949","0.004921217","0.020530313","7.284445","-47.268463","175.87839","1.1826918","22.45739","741.08655","0.27174738","0.39752376","0.0018682525","76","988.07227","24.776272","41.2684874859388","-74.08764456957636",""
"2025-09-16 15:08:41","85.771095","8.732876","103.405205","0.004698986","0.02047424","7.2834086","-47.20954","175.86417","1.181766","22.45807","741.0855","0.27184975","0.39758638","0.0013883095","76","988.07385","24.777178","41.26849393730569","-74.08764524590062",""
"2025-09-16 15:08:43","85.774666","8.732477","103.40091","0.004476755","0.020418167","7.282373","-47.15062","175.84996","1.1808403","22.45875","741.0845","0.27195215","0.39764902","0.00090836635","76","988.0754","24.778086","41.26849393730569","-74.08764524590062",""
"2025-09-16 15:08:45","85.76278","8.732289","103.37592","0.004556166","0.021193763","7.294215","-47.82268","174.63391","1.1656504","22.445993","741.1139","0.27670136","0.4011949","0.0077485982","76","988.0447","24.778915","41.26849393730569","-74.08764524590062",""
"2025-09-16 15:08:47","85.762695","8.73218","103.37357","0.004527638","0.021224573","7.2946725","-47.848618","174.56961","1.1642852","22.445597","741.11505","0.27694577","0.4013723","0.007940572","76","988.044","24.779236","41.26849393730569","-74.08764524590062",""
"2025-09-16 15:08:49","85.7626","8.732069","103.37123","0.004499111","0.021255381","7.29513","-47.874554","174.50531","1.1629201","22.445198","741.1162","0.2771902","0.40154973","0.008132544","76","988.04333","24.779554","41.26849393730569","-74.08764524590062",""
"2025-09-16 15:08:51","85.76252","8.731959","103.36888","0.004470583","0.02128619","7.2955866","-47.900494","174.441","1.161555","22.444801","741.1174","0.27743462","0.4017271","0.008324518","76","988.0426","24.779875","41.268495191130704","-74.08764813239414",""
"2025-09-16 15:08:53","85.780205","8.730904","103.344475","0.01070059","0.018558035","7.2891283","-47.532227","174.5898","1.1836755","22.441044","741.09393","0.2757787","0.4003331","0.008547389","76","988.0825","24.79632","41.268495191130704","-74.08764813239414",""
"2025-09-16 15:08:55","85.78074","8.73086","103.342995","0.010990899","0.018448118","7.289063","-47.52844","174.57507","1.1844467","22.440626","741.0934","0.27578667","0.40033218","0.008691368","76","988.08374","24.797066","41.26849418708384","-74.08764687888407",""
"2025-09-16 15:08:57","85.78127","8.730817","103.34152","0.011281208","0.018338202","7.2889977","-47.524647","174.56035","1.1852177","22.440208","741.0929","0.27579463","0.40033126","0.008835347","76","988.08496","24.797813","41.268492431414465","-74.0876459769701",""
"2025-09-16 15:08:59","85.78181","8.730774","103.34005","0.011571516","0.018228285","7.2889323","-47.52086","174.54562","1.1859889","22.43979","741.09235","0.27580258","0.40033033","0.008979326","76","988.0862","24.79856","41.26849287628479","-74.08764612697821",""
"2025-09-16 15:09:01","85.78773","8.728157","103.32484","0.012883853","0.021380376","7.2742133","-46.68406","175.24896","1.1591532","22.446888","741.1103","0.29276985","0.41188654","0.0015720725","76","988.07086","24.799074","41.26849113209543","-74.08764393001258",""
"2025-09-16 15:09:03","85.78832","8.728021","103.32373","0.013056554","0.021472726","7.2734203","-46.638973","175.28455","1.1583583","22.44715","741.11066","0.29350314","0.4123809","0.0012360916","76","988.0709","24.799393","41.26849234621528","-74.08764254058654",""
"2025-09-16 15:09:05","85.78892","8.727883","103.322624","0.013229254","0.021565076","7.272628","-46.593887","175.32011","1.1575633","22.447412","741.111","0.29423642","0.41287526","0.0009001106","76","988.071","24.799713","41.26849410711287","-74.08764192451133",""
"2025-09-16 15:09:07","85.78951","8.727747","103.32152","0.013401954","0.021657426","7.271835","-46.5488","175.3557","1.1567684","22.447674","741.1114","0.2949697","0.41336963","0.00056412956","76","988.07104","24.800034","41.26849410711287","-74.08764192451133",""
"2025-09-16 15:09:09","85.790115","8.72761","103.32042","0.013574654","0.021749778","7.2710423","-46.50371","175.39127","1.1559736","22.447937","741.11176","0.29570302","0.413864","0.0002281486","76","988.0711","24.800354","41.26849725283467","-74.08763817407733",""
"2025-09-16 15:09:11","85.78104","8.723048","103.27047","0.0020532575","0.020863125","7.2513375","-45.382256","176.4381","1.1751449","22.450008","741.11224","0.27767435","0.4016725","0.0002366763","76","988.07025","24.80872","41.26849527080119","-74.08763890204054",""
"2025-09-16 15:09:13","85.78077","8.722802","103.268036","0.0015874851","0.02088551","7.250205","-45.317818","176.4967","1.1754522","22.450233","741.1126","0.27723145","0.4013745","9.268444E-05","76","988.0699","24.809092","41.26849929146999","-74.08763338101811",""
"2025-09-16 15:09:15","85.7805","8.722556","103.265594","0.0011217126","0.020907894","7.2490726","-45.253384","176.55533","1.1757594","22.45046","741.113","0.27678853","0.40107647","0","76","988.0696","24.809465","41.268495128065844","-74.0876307914043",""
"2025-09-16 15:09:17","85.82288","8.722401","103.3092","0.00078533345","0.018931426","7.2427664","-44.89747","176.60892","1.1621132","22.470634","741.0749","0.27535772","0.4002047","0","76","988.01904","24.809616","41.26849276111815","-74.08762713915503",""
"2025-09-16 15:09:19","85.82461","8.722312","103.310234","0.0005706214","0.018828414","7.2421336","-44.861588","176.62999","1.1618464","22.471563","741.0732","0.27498227","0.39995494","0","76","988.01685","24.809776","41.268493887186175","-74.08763591734241",""
"2025-09-16 15:09:21","85.82633","8.722223","103.31127","0.00035590932","0.018725403","7.241501","-44.82571","176.65108","1.1615797","22.472494","741.07153","0.27460685","0.39970523","0","76","988.0146","24.809937","41.26848975489698","-74.08763443335961",""
"2025-09-16 15:09:23","85.82806","8.722136","103.31231","0.00014119723","0.01862239","7.240868","-44.78983","176.67216","1.1613129","22.473423","741.0698","0.2742314","0.3994555","0","76","988.0123","24.810097","41.26848978603555","-74.08763145522666",""
"2025-09-16 15:09:25","85.82978","8.722047","103.31335","0","0.01851938","7.2402353","-44.75395","176.69324","1.1610463","22.474354","741.0682","0.27385595","0.39920577","0","76","988.01013","24.810257","41.26848568708394","-74.08763074648843",""
"2025-09-16 15:09:27","85.78523","8.715305","103.24099","0.01037291","0.019323666","7.2264757","-43.971386","176.74164","1.1934972","22.480066","741.0952","0.32332644","0.4338459","0","76","988.0462","24.827662","41.26848706738759","-74.08762893882614",""
"2025-09-16 15:09:29","85.78421","8.715019","103.23881","0.010788033","0.019317778","7.2257643","-43.93098","176.74571","1.194584","22.4807","741.0956","0.32532856","0.43525073","0","76","988.0467","24.828392","41.26847521703129","-74.08763020229088",""
"2025-09-16 15:09:31","85.783195","8.714733","103.236626","0.011203156","0.01931189","7.225053","-43.89057","176.74979","1.1956707","22.481335","741.09595","0.3273307","0.43665555","0","76","988.0472","24.82912","41.268477584019976","-74.08764311279661",""
"2025-09-16 15:09:33","85.78218","8.714447","103.23444","0.011618279","0.019306002","7.2243414","-43.850163","176.75385","1.1967576","22.481968","741.0963","0.32933283","0.43806034","0","76","988.04767","24.829851","41.26848273314827","-74.08763821209126",""
"2025-09-16 15:09:35","85.76341","8.711034","103.18639","0.0012562169","0.019275425","7.232383","-44.307438","175.83775","1.1735504","22.478231","741.09717","0.34643605","0.4498882","0","76","988.04877","24.82955","41.268483948319734","-74.08764605195165",""
"2025-09-16 15:09:37","85.76192","8.710772","103.18321","0.0010318998","0.01928537","7.2324276","-44.309982","175.80304","1.1732165","22.478222","741.09766","0.34801066","0.4509853","0","76","988.0494","24.829863","41.26848243615317","-74.08764926568584",""
"2025-09-16 15:09:39","85.760414","8.71051","103.18002","0.00080758263","0.019295314","7.232472","-44.312527","175.76833","1.1728827","22.478212","741.0981","0.34958524","0.45208246","0","76","988.05005","24.830175","41.26848243615317","-74.08764926568584",""
"2025-09-16 15:09:41","85.75892","8.710249","103.176834","0.0005832655","0.019305259","7.232517","-44.31507","175.7336","1.1725488","22.478203","741.0986","0.35115984","0.45317957","0","76","988.05066","24.830488","41.268485320154184","-74.08765069862504",""
"2025-09-16 15:09:43","85.91426","8.702767","103.08234","0.003075896","0.023146117","7.2524166","-45.447567","174.17677","1.1701753","22.475115","741.09784","1.3329424","1.1442026","0","76","988.0497","24.838661","41.26848678899122","-74.08765075873485",""
"2025-09-16 15:09:45","85.92004","8.702404","103.077705","0.0030113962","0.023297112","7.253316","-45.498737","174.09984","1.1697229","22.474949","741.09784","1.3720509","1.1717252","0","76","988.0497","24.839003","41.268489859642514","-74.0876474301524",""
"2025-09-16 15:09:47","85.92581","8.702042","103.07308","0.002946896","0.023448108","7.254215","-45.549904","174.0229","1.1692705","22.474783","741.09784","1.4111593","1.1992477","0","76","988.0497","24.839344","41.26849132670266","-74.08764396795397",""
"2025-09-16 15:09:49","85.93159","8.701678","103.06846","0.002882396","0.023599101","7.255114","-45.601074","173.94595","1.1688181","22.474617","741.09784","1.4502678","1.2267703","0","76","988.0497","24.839687","41.268494541959846","-74.08764668683015",""
"2025-09-16 15:09:51","85.59433","8.691179","102.752754","0.012003417","0.022414956","7.248217","-45.19323","173.91139","1.1238357","22.37528","741.06506","1.431927","1.2136713","0","76","988.00604","24.839718","41.268494541959846","-74.08764668683015",""
"2025-09-16 15:09:53","85.583244","8.690622","102.73832","0.012411127","0.022431705","7.248271","-45.19567","173.8832","1.1219716","22.371208","741.0637","1.4476856","1.224755","0","76","988.0043","24.839865","41.26850119685745","-74.08764471068258",""
"2025-09-16 15:09:55","85.57216","8.690066","102.72388","0.012818836","0.022448456","7.248325","-45.198112","173.85501","1.1201077","22.367134","741.06244","1.4634442","1.2358388","0","76","988.0025","24.840012","41.26850194076366","-74.08763808115988",""
"2025-09-16 15:09:57","85.56108","8.689509","102.70944","0.0132265445","0.022465207","7.2483788","-45.200554","173.82681","1.1182436","22.363062","741.0611","1.4792029","1.2469225","0","76","988.00073","24.840157","41.26849973586946","-74.08763528255578",""
"2025-09-16 15:09:59","85.56019","8.706052","102.8606","0.0130855255","0.025423793","7.2479105","-45.1704","173.46542","1.1568106","22.340097","741.05475","1.4685906","1.2400177","0","76","987.9923","24.8487","41.26849973586946","-74.08763528255578",""
"2025-09-16 15:10:01","85.55432","8.706524","102.861015","0.013238887","0.025523938","7.247786","-45.16289","173.44902","1.1575546","22.337427","741.0539","1.4685014","1.239974","0","76","987.9912","24.849049","41.26849973586946","-74.08763528255578",""
"2025-09-16 15:10:03","85.54845","8.706995","102.861435","0.013392249","0.025624085","7.247661","-45.155388","173.43262","1.1582987","22.334757","741.0531","1.4684124","1.2399305","0","76","987.99005","24.849396","41.26849914311836","-74.0876317566004",""
"2025-09-16 15:10:05","85.54257","8.707466","102.861855","0.013545612","0.02572423","7.2475367","-45.14788","173.41621","1.1590427","22.332087","741.05225","1.4683232","1.239887","0","76","987.98895","24.849745","41.26849914311836","-74.0876317566004",""
"2025-09-16 15:10:07","85.56054","8.705122","102.82407","0.008047178","0.026056675","7.232803","-44.30946","173.70766","1.0916902","22.33218","741.1245","1.4901751","1.2551216","0","76","988.08527","24.86706","41.26849914311836","-74.0876317566004",""
"2025-09-16 15:10:09","85.56095","8.705301","102.82484","0.007835213","0.026121033","7.232207","-44.27546","173.7125","1.0896252","22.331688","741.1272","1.4911501","1.2558116","0","76","988.0889","24.8679","41.26849914311836","-74.0876317566004",""
"2025-09-16 15:10:11","85.56137","8.705481","102.82559","0.0076232473","0.02618539","7.2316103","-44.24146","173.71735","1.0875603","22.331196","741.12994","1.492125","1.2565014","0","76","988.0925","24.86874","41.26849914311836","-74.0876317566004",""
"2025-09-16 15:10:13","85.56178","8.70566","102.826355","0.007411282","0.026249748","7.2310143","-44.207455","173.7222","1.0854952","22.330704","741.1327","1.4930999","1.2571914","0","76","988.0962","24.869581","41.26850397490579","-74.08763513609455",""
"2025-09-16 15:10:15","85.58857","8.704002","102.813034","0.0012455825","0.024790395","7.2641296","-46.091774","171.74919","1.124054","22.329744","741.0751","1.4778115","1.2463585","0","76","988.01935","24.860828","41.26850412057614","-74.08763500144656",""
"2025-09-16 15:10:17","85.5898","8.703907","102.81187","0.00091390294","0.024741126","7.2651663","-46.150734","171.67688","1.1244149","22.329653","741.0741","1.4775878","1.2461962","0","76","988.018","24.860792","41.268507727320795","-74.08763265215983",""
"2025-09-16 15:10:19","85.59102","8.703811","102.81069","0.00058222335","0.024691857","7.2662024","-46.209698","171.60457","1.124776","22.32956","741.07306","1.4773641","1.2460338","0","76","988.0166","24.860754","41.26850741813914","-74.08763203315061",""
"2025-09-16 15:10:21","85.59225","8.703715","102.809525","0.00025054376","0.024642589","7.267239","-46.26866","171.53226","1.125137","22.329468","741.072","1.4771403","1.2458714","0","76","988.01526","24.860718","41.26850786083529","-74.08762802949728",""
"2025-09-16 15:10:23","85.641945","8.701146","102.7505","0.0026635067","0.02072994","7.2863607","-47.354496","170.58936","1.1757185","22.315245","741.07654","1.4766686","1.2455662","0","76","988.0213","24.877613","41.26851109809801","-74.08763228185263",""
"2025-09-16 15:10:25","85.64441","8.701018","102.747894","0.002658878","0.020548027","7.2876654","-47.428627","170.51913","1.1783706","22.31464","741.07587","1.4764187","1.2453903","0","76","988.0204","24.878174","41.268510145205646","-74.08763101662169",""
"2025-09-16 15:10:27","85.64687","8.70089","102.74529","0.0026542493","0.020366114","7.2889695","-47.502758","170.44891","1.1810228","22.314035","741.07513","1.4761688","1.2452145","0","76","988.0195","24.878736","41.26851694452831","-74.08762753690321",""
"2025-09-16 15:10:29","85.64934","8.700762","102.74269","0.0026496209","0.0201842","7.290274","-47.57689","170.37868","1.1836748","22.313433","741.07446","1.4759189","1.2450385","0","76","988.0185","24.879297","41.26851258047109","-74.08763028068498",""
"2025-09-16 15:10:31","85.60481","8.708539","102.8077","0.0077115106","0.02553019","7.2693863","-46.386383","171.22403","1.127721","22.300875","741.088","1.4775212","1.2456782","0","76","988.0367","24.879412","41.2685204636816","-74.0876235439878",""
"2025-09-16 15:10:33","85.603874","8.708811","102.80931","0.007957094","0.02567956","7.268872","-46.356964","171.24171","1.1263132","22.300114","741.0887","1.4775808","1.2457007","0","76","988.03754","24.879713","41.268521365203426","-74.0876270204779",""
"2025-09-16 15:10:35","85.602936","8.709082","102.81091","0.008202678","0.025828933","7.268357","-46.327545","171.2594","1.1249055","22.299355","741.0893","1.4776404","1.2457232","0","76","988.0384","24.880016","41.26852245822897","-74.08763090666521",""
"2025-09-16 15:10:37","85.60199","8.7093525","102.81252","0.008448261","0.025978306","7.267842","-46.298126","171.27708","1.1234976","22.298594","741.08997","1.4777001","1.2457457","0","76","988.03925","24.880318","41.268521914375576","-74.087628172668",""
"2025-09-16 15:10:39","85.61207","8.711598","102.86544","0.014144387","0.023951609","7.2568746","-45.676006","171.52956","1.0795693","22.311024","741.077","1.454548","1.2297995","0","76","988.0219","24.88","41.26852286007578","-74.08762984858654",""
"2025-09-16 15:10:41","85.61173","8.711822","102.868645","0.014460877","0.02396133","7.2560906","-45.63144","171.5534","1.0768789","22.311289","741.0767","1.4536493","1.2291723","0","76","988.02155","24.88","41.26852429282358","-74.08762304796092",""
"2025-09-16 15:10:43","85.6114","8.712046","102.87185","0.014777366","0.02397105","7.2553067","-45.586872","171.57726","1.0741886","22.311556","741.0764","1.4527507","1.2285453","0","76","988.0211","24.88","41.26853087558517","-74.08762092440809",""
"2025-09-16 15:10:45","85.61106","8.712269","102.87505","0.015093856","0.023980768","7.254523","-45.542305","171.6011","1.0714982","22.311821","741.0762","1.4518521","1.2279181","0","76","988.02075","24.88","41.268531644066","-74.08761493494174",""
"2025-09-16 15:10:47","85.57849","8.698776","102.69856","0.0032439898","0.024520194","7.239592","-44.69126","172.17844","1.0720167","22.302181","741.0628","1.4626906","1.2356117","0","76","988.00305","24.88","41.26852754643047","-74.08762241386665",""
"2025-09-16 15:10:49","85.57732","8.698266","102.692245","0.0028581943","0.024511041","7.2387886","-44.645515","172.20659","1.07128","22.301981","741.0621","1.4627488","1.2356608","0","76","988.0021","24.88","41.26852930449937","-74.08762344179372",""
"2025-09-16 15:10:51","85.57613","8.697756","102.68593","0.002472399","0.024501888","7.237985","-44.599773","172.23476","1.0705434","22.30178","741.06134","1.462807","1.23571","0","76","988.00104","24.88","41.2685294690305","-74.08762187662872",""
"2025-09-16 15:10:53","85.57495","8.697246","102.67961","0.0020866035","0.024492735","7.237182","-44.554028","172.26291","1.0698068","22.30158","741.0606","1.4628654","1.2357591","0","76","988.00006","24.88","41.26852885219682","-74.08762061716543",""
"2025-09-16 15:10:55","85.59756","8.691063","102.58315","0.006432919","0.026860453","7.2565446","-45.654053","171.34279","1.3470924","22.29056","741.07355","1.4646262","1.2368244","0","76","988.0173","24.89699","41.26853319112233","-74.08761618581336",""
"2025-09-16 15:10:57","85.59787","8.690584","102.57626","0.0063991747","0.026964346","7.257036","-45.68194","171.31694","1.3580266","22.289955","741.07385","1.4648789","1.2369965","0","76","988.01764","24.897661","41.268532162002174","-74.08761564487683",""
"2025-09-16 15:10:59","85.59818","8.6901045","102.56938","0.00636543","0.027068239","7.257528","-45.709824","171.29109","1.3689607","22.28935","741.0741","1.4651318","1.2371687","0","76","988.018","24.898333","41.268534154350526","-74.08762248892151",""
"2025-09-16 15:11:01","85.59849","8.689625","102.56249","0.006331686","0.027172131","7.2580194","-45.73771","171.26524","1.3798949","22.288746","741.0744","1.4653845","1.2373408","0","76","988.0184","24.899004","41.26853532904158","-74.08761005097405",""
"2025-09-16 15:11:03","85.62919","8.692036","102.58574","0.004291302","0.024244482","7.264191","-46.088623","170.95009","1.2335836","22.287127","741.08765","1.4705067","1.2409343","0","76","988.03613","24.899292","41.26853628614968","-74.08760723849434",""
"2025-09-16 15:11:05","85.6308","8.692026","102.58503","0.0042713988","0.024162378","7.2647476","-46.120228","170.92262","1.2320536","22.286877","741.0884","1.4707482","1.241101","0","76","988.0371","24.89958","41.26853448018787","-74.08762045581484",""
"2025-09-16 15:11:07","85.632416","8.692017","102.58431","0.004251496","0.024080276","7.2653036","-46.151833","170.89514","1.2305238","22.286627","741.0891","1.4709898","1.2412679","0","76","988.03815","24.899868","41.2685345620549","-74.08761839530187",""
"2025-09-16 15:11:09","85.634026","8.692007","102.5836","0.0042315926","0.023998175","7.2658596","-46.183434","170.86768","1.2289939","22.286377","741.08984","1.4712313","1.2414347","0","76","988.0391","24.900156","41.268534553361626","-74.08761719796037",""
"2025-09-16 15:11:11","85.65015","8.698493","102.68308","0.01064179","0.021891858","7.27837","-46.896996","170.16063","1.1282935","22.297522","741.08344","1.4617596","1.2347916","0","76","988.0306","24.908472","41.26854076871276","-74.08761283566564",""
"2025-09-16 15:11:13","85.65132","8.69879","102.68741","0.010858965","0.021756604","7.278975","-46.9315","170.12695","1.1217188","22.297935","741.08344","1.4614747","1.2345918","0","76","988.0305","24.908812","41.268542687192486","-74.08761024095854",""
"2025-09-16 15:11:15","85.652504","8.699087","102.691734","0.011076139","0.02162135","7.2795806","-46.966003","170.09328","1.1151439","22.298347","741.0834","1.4611896","1.2343919","0","76","988.0305","24.90915","41.26853935825845","-74.08761997396356",""
"2025-09-16 15:11:17","85.65368","8.699385","102.69607","0.011293314","0.021486096","7.2801857","-47.000507","170.0596","1.1085691","22.298761","741.0834","1.4609047","1.2341921","0","76","988.03046","24.909487","41.26853323686186","-74.08761899787395",""
"2025-09-16 15:11:19","85.61575","8.695475","102.66033","0.017196614","0.022943605","7.2731576","-46.601498","170.09586","1.1544155","22.304441","741.0895","1.7454777","1.4343972","0","76","988.0386","24.909636","41.268531403335054","-74.0876225309762",""
"2025-09-16 15:11:21","85.61447","8.69542","102.660484","0.017544499","0.02296795","7.2730784","-46.597076","170.08546","1.1546166","22.304855","741.0896","1.7570566","1.4425436","0","76","988.0388","24.90978","41.26853373464221","-74.08762274961549",""
"2025-09-16 15:11:23","85.61319","8.695365","102.660645","0.017892383","0.022992294","7.273","-46.59266","170.07507","1.1548177","22.305271","741.0898","1.7686356","1.45069","0","76","988.039","24.909925","41.26853374879942","-74.08762101839044",""
"2025-09-16 15:11:25","85.611916","8.695311","102.6608","0.018240267","0.02301664","7.272921","-46.58824","170.0647","1.1550188","22.305685","741.0899","1.7802145","1.4588364","0","76","988.0392","24.91007","41.26853837320517","-74.0876238064283",""
"2025-09-16 15:11:27","85.59084","8.693124","102.58786","0.005611564","0.024467096","7.1911383","-41.931362","174.64735","1.121432","22.28139","741.08374","2.7039285","2.109212","0","76","988.03094","24.91","41.268538663478445","-74.08762156648734",""
"2025-09-16 15:11:29","85.58934","8.692968","102.58432","0.0052079256","0.024549983","7.187738","-41.73774","174.83168","1.1208484","22.280514","741.08356","2.7459438","2.1387913","0","76","988.03076","24.91","41.26853760368837","-74.08761119809526",""
"2025-09-16 15:11:31","85.587845","8.692813","102.58078","0.0048042876","0.024632873","7.184337","-41.544117","175.01599","1.120265","22.27964","741.08344","2.7879589","2.168371","0","76","988.0306","24.91","41.268537598366585","-74.08761108922045",""
"2025-09-16 15:11:33","85.58634","8.692658","102.57724","0.004400649","0.024715763","7.1809363","-41.35049","175.2003","1.1196815","22.278765","741.0833","2.8299742","2.1979506","0","76","988.03033","24.91","41.268539950863776","-74.08761203064667",""
"2025-09-16 15:11:35","85.574036","8.691319","102.53744","0.008115579","0.027200436","7.2247996","-43.8444","172.43983","1.1399894","22.26744","741.09595","2.8779428","2.2317445","0","76","988.0472","24.918547","41.268541229083574","-74.08760908852977",""
"2025-09-16 15:11:37","85.573166","8.691228","102.534584","0.008068172","0.027328307","7.225301","-43.872776","172.39896","1.1402955","22.266575","741.0964","2.895113","2.2438347","0","76","988.0477","24.918903","41.268540990720645","-74.08761222944719",""
"2025-09-16 15:11:39","85.572296","8.691135","102.53173","0.008020764","0.02745618","7.225802","-43.901157","172.3581","1.1406016","22.265707","741.0968","2.9122834","2.255925","0","76","988.0483","24.919262","41.26854101476398","-74.08761219712139",""
"2025-09-16 15:11:41","85.57143","8.691043","102.52888","0.007973357","0.02758405","7.2263026","-43.929535","172.31721","1.1409078","22.264841","741.0972","2.9294538","2.2680151","0","76","988.0489","24.919619","41.26854153512394","-74.08761443720606",""
"2025-09-16 15:11:43","85.593544","8.68897","102.486496","0.005811203","0.025141185","7.244173","-44.944786","171.31763","1.0839906","22.255314","741.09094","2.9161868","2.258801","0","76","988.0405","24.919651","41.268541686707806","-74.08761803959271",""
"2025-09-16 15:11:45","85.594215","8.688861","102.48406","0.0057916455","0.025086418","7.245683","-45.03062","171.22763","1.0820537","22.254728","741.0909","2.9164832","2.2590153","0","76","988.04047","24.919804","41.26853767572942","-74.08761884000785",""
"2025-09-16 15:11:47","85.594894","8.688753","102.481636","0.0057720877","0.025031649","7.2471933","-45.116455","171.13762","1.0801169","22.254143","741.0909","2.9167798","2.2592294","0","76","988.04047","24.919956","41.26853933997201","-74.08761983866657",""
"2025-09-16 15:11:49","85.595566","8.688644","102.4792","0.00575253","0.02497688","7.248704","-45.20229","171.04762","1.0781801","22.253557","741.0908","2.917076","2.2594438","0","76","988.0404","24.92011","41.268540452841854","-74.0876178661615",""
"2025-09-16 15:11:51","85.60334","8.682083","102.39666","0.008941402","0.027606074","7.2535653","-45.47843","170.57518","1.1210284","22.250883","741.0906","2.8967829","2.2451925","0","76","988.0401","24.92","41.26853806318461","-74.08761643750057",""
"2025-09-16 15:11:53","85.60402","8.681783","102.39259","0.009033883","0.027672272","7.2540727","-45.507263","170.53857","1.1218038","22.250607","741.09045","2.8958693","2.2445529","0","76","988.0399","24.92","41.26853652401274","-74.08761388566384",""
"2025-09-16 15:11:55","85.6047","8.681482","102.38853","0.009126363","0.027738469","7.25458","-45.536095","170.50195","1.122579","22.25033","741.09033","2.8949559","2.2439134","0","76","988.0398","24.92","41.26853943620534","-74.08761542481705",""
"2025-09-16 15:11:57","85.60538","8.681183","102.38446","0.009218844","0.027804667","7.255088","-45.564926","170.46535","1.1233543","22.250053","741.0902","2.8940425","2.243274","0","76","988.0396","24.92","41.268538609624315","-74.08761833491717",""
"2025-09-16 15:11:59","85.60405","8.674988","102.3166","0.006318864","0.023632916","7.24941","-45.242126","170.70181","1.1072326","22.251406","741.07117","2.9149551","2.2577589","0","76","988.01416","24.92852","41.26853706179646","-74.08762061554248",""
"2025-09-16 15:12:01","85.60412","8.67462","102.312386","0.006248808","0.023499664","7.2492585","-45.233494","170.70355","1.1072506","22.251417","741.0704","2.9155169","2.2581449","0","76","988.01306","24.92888","41.268538054089746","-74.08761553966575",""
"2025-09-16 15:12:03","85.60419","8.674251","102.30817","0.006178752","0.023366414","7.2491064","-45.22486","170.70529","1.1072686","22.251429","741.0696","2.9160788","2.2585309","0","76","988.01196","24.929241","41.268537793443784","-74.08761485032981",""
"2025-09-16 15:12:05","85.604256","8.673882","102.30395","0.006108696","0.023233162","7.248955","-45.216232","170.70703","1.1072866","22.25144","741.0688","2.9166405","2.2589169","0","76","988.0109","24.929602","41.268540879555616","-74.08761516888914",""
"2025-09-16 15:12:07","85.60873","8.670845","102.26673","0.0062651136","0.025648538","7.2454953","-45.019444","170.77957","1.1085553","22.251574","741.0813","2.904288","2.2502944","0","76","988.0277","24.929647","41.26854016887678","-74.08761122020903",""
"2025-09-16 15:12:09","85.60889","8.67061","102.26401","0.006218664","0.025672158","7.245252","-45.00561","170.7868","1.1083035","22.251602","741.0815","2.904159","2.2502024","0","76","988.0279","24.9298","41.26854272114182","-74.08761161322268",""
"2025-09-16 15:12:11","85.60905","8.670377","102.26128","0.0061722146","0.025695777","7.245009","-44.991776","170.79404","1.1080518","22.25163","741.08167","2.9040303","2.2501104","0","76","988.02814","24.929955","41.26854351803803","-74.08760704591566",""
"2025-09-16 15:12:13","85.60921","8.670142","102.258545","0.006125765","0.025719395","7.2447658","-44.977943","170.80127","1.1078001","22.251661","741.08185","2.9039013","2.2500186","0","76","988.0284","24.930109","41.26854031999578","-74.08760834481633",""
"2025-09-16 15:12:15","85.60823","8.6703415","102.263306","0.016007623","0.031956486","7.240517","-44.736244","171.05038","1.1524248","22.251585","741.06335","2.891412","2.2412655","0","76","988.0038","24.93","41.26853723468602","-74.08761232749647",""
"2025-09-16 15:12:17","85.60827","8.670294","102.26283","0.016408674","0.032248218","7.2402844","-44.723003","171.06174","1.1542466","22.251585","741.06287","2.8907037","2.2407696","0","76","988.00305","24.93","41.26853638598438","-74.08761110466189",""
"2025-09-16 15:12:19","85.60831","8.670247","102.26235","0.016809724","0.032539945","7.2400513","-44.709766","171.0731","1.1560682","22.251585","741.0623","2.8899953","2.2402737","0","76","988.0024","24.93","41.26853634892967","-74.08760969038539",""
"2025-09-16 15:12:21","85.608345","8.6702","102.26187","0.017210774","0.032831673","7.2398186","-44.696526","171.08447","1.15789","22.251585","741.06177","2.889287","2.2397778","0","76","988.00165","24.93","41.26853693362271","-74.08760918587103",""
"2025-09-16 15:12:23","85.608376","8.670153","102.26139","0.017611824","0.0331234","7.239586","-44.683285","171.09584","1.1597116","22.251583","741.0612","2.8885787","2.239282","0","76","988.0009","24.93","41.26853862372869","-74.08760771470615",""
